3CNCasfosNia4J8SJY78E8J2PRMV9ofo88	3482
1MyzQaWGsN4nryYd5yK6QZCDLVCBkzTB6w	3482
15jQEPRe1Sk3yzJdc63iY1ZCstKoN6Ts5W	3482
17c9e51irqz4gAx2pgT27hVM8QYD1pKNYf	3482
18QmK3wMSJv7NvLqChEeWd8uSpCxJUuXm4	3482
bc1qwyqpl5ppjzxkrvu8xmwh7gdypa0fmsrq9a28vj	3482
1AZETG3qb1dBPYB8ZSrf1Ls8GK6Ng5SKTs	3482
1Q61bkFu5fugKhstgCpoUn2ZpdwD6gJzD8	3482
191ZH3hRsUF9br4bZzX1tZ2xAwsUbWmgAr	3482
1QAsu5ji4zEssMAeN8R8U9rhkBExBQK9fY	3482
15MoLUuHJVYbjDpg23FaUTCooAiXwqwm4p	3482
bc1qkyj9pjtx986yy5z2vwxdw6ecfljh0zccprkfaa	3482
3E5zYaVV7DfHjxdhLQwWagqrMKnGzPNT4b	3482
19U8ypSUuXKVkDg6zwpunwESRYtFFq431H	3482
1BdT1vKvsLhH1H1CrKiYjkqNr2KQmPwhSo	3482
bc1qyf6jkvvwkj3h55ch0km7srxd3g7ht8jxxjks6l	3482
13VK3FPfSKizSxMXotLu6Yp91sHpiFNjGM	3482
bc1q9l8xkqa7kg9attzutg64rtg2e5cxqn5j6lh3y6	3482
1P58ZNoZ81hobC8Lg8UXVQgr7ADuni1TxW	3482
19UFrPSNQruoBNfk1bebENnnkPnmqHsG1C	3482
39QCdetdNPS5e28cD8dYqBG15sncYYYbhA	3482
bc1q4na3cfr0yzdrk8cm3zy0jef50jq8m7te7xjx7t	3482
1DVFPgfcSR3ecnFwF69Y2aJTpXd3wLLQcY	3482
1Kpi3GmC2Q4EHD46gvvCMY2Ca5h4GotdpD	3482
1CN1AViazP1wWAy8iwctV7fbEj8QkvTAy3	3482
bc1qzgnrrguds7dqe6m6y3xs64un32wkq2wl9c8kxk	3482
1GMKwW6t3tEkeuE5ieo5NM1L7buArHwhJ	3482
