block_id	hash	time	size	weight	version	lock_time	is_coinbase	has_witness	input_count	output_count	input_total	input_total_usd	output_total	output_total_usd	fee	fee_usd	fee_per_kb	fee_per_kb_usd	fee_per_kwu	fee_per_kwu_usd	cdd_total
146768	63c4ee43f057d8adfaced17827378b13f6d0f24ec324335f6eb6b3390796e6a6	2011-09-25 00:03:21	135	540	1	0	1	0	1	1	0	0	5007243642	270.8919	0	0	0	0	0	0	0
146768	13d01aec053c0c91a2067618dc75688d4ba3349e1a2581c096f6c4023f6eecf5	2011-09-25 00:03:21	1156	4624	1	0	0	0	6	2	6283008723	339.9108	6283008723	339.9108	0	0	0	0	0	0	307.47674490046
146768	07a5a036bbfdda715177580fe1b0649feb3173de6c31f508bc09a7316ff96646	2011-09-25 00:03:21	258	1032	1	0	0	0	1	2	382870525	20.7133	382870525	20.7133	0	0	0	0	0	0	64.830615174861
146768	46531903e5ddb5497bd3a17cded4178b72feef819ed9829709b6d1be4694f41b	2011-09-25 00:03:21	157	628	1	0	0	0	1	1	5000050000	270.5027	5000050000	270.5027	0	0	0	0	0	0	39.439051793981
146768	f970e7fb267413d11c1b4e066fbaa8693653e2929b109112476f765fcdcfc172	2011-09-25 00:03:21	403	1612	1	0	0	0	2	1	190782500	10.3213	187725000	10.1559	3057500	0.1654	7586850	0.4104	1896710	0.1026	57.958728043372
146768	4de98d76abf1d186c8d64ec1dcd979845c402244fc07ad306e1e08cc7e51e148	2011-09-25 00:03:21	373	1492	1	0	0	0	2	2	5001600000	270.5865	5001600000	270.5865	0	0	0	0	0	0	39.897854971065
146768	ae73699622d24b701f6635077fb999305853711846b079a3b8b2dc93af2b4168	2011-09-25 00:03:21	258	1032	1	0	0	0	1	2	9222827519	498.955	9222827519	498.955	0	0	0	0	0	0	0
146768	4ba9d678110bc89a23541753918b2eaf38ec9b24b3c72a8e97b646666d5e6a36	2011-09-25 00:03:21	439	1756	1	0	0	0	2	2	5251000000	284.0791	5251000000	284.0791	0	0	0	0	0	0	9.579725
146768	c5138d748a58ea706aacfccf1f98cfe8c3aa0051aae506bff15515e8d836ac56	2011-09-25 00:03:21	258	1032	1	0	0	0	1	2	3932700000	212.7591	3932700000	212.7591	0	0	0	0	0	0	0
146768	49c3d3941043ad77405adaa27822593607f64f81ed6cd852b2cd94a5aa1e0271	2011-09-25 00:03:21	259	1036	1	0	0	0	1	2	3632650000	196.5264	3632650000	196.5264	0	0	0	0	0	0	0
146768	1e34a6523add352e184dfd55c2fad2422de31c5bb9278821950171d3baea1061	2011-09-25 00:03:21	258	1032	1	0	0	0	1	2	3460350000	187.2049	3460350000	187.2049	0	0	0	0	0	0	0
146768	6f73e8059a5d0aefd70ed8bca471020769bf4c6d5d4afed6169d95182b4fa3e7	2011-09-25 00:03:21	257	1028	1	0	0	0	1	2	3329140000	180.1065	3329140000	180.1065	0	0	0	0	0	0	0
146768	7393ec6c984b72e3110364bc559deafb44d39ff8fd191c97cd8d24c1715690a4	2011-09-25 00:03:21	257	1028	1	0	0	0	1	2	3232700000	174.8891	3232700000	174.8891	0	0	0	0	0	0	0
146768	bfd67c3039ab0fe7b21c1e5dee7a914a00cef8b501a25d00281d6e9075cd3ac6	2011-09-25 00:03:21	257	1028	1	0	0	0	1	2	2915650000	157.7367	2915650000	157.7367	0	0	0	0	0	0	0
146768	7b6a7d114c057a540b79b3da85fbb7d3405d2c257fd40e248728350c657625f2	2011-09-25 00:03:21	257	1028	1	0	0	0	1	2	2899000000	156.8359	2899000000	156.8359	0	0	0	0	0	0	0
146768	f15c2a5ab17d6da9c0b7741e95728a84255015db7c7f48378f792ca9c759ebfb	2011-09-25 00:03:21	258	1032	1	0	0	0	1	2	2740350000	148.2529	2740350000	148.2529	0	0	0	0	0	0	0
146768	8d9a4c729a8e28be56d28d03050e8b330c63a20e696e05597bf738b12396c59d	2011-09-25 00:03:21	257	1028	1	0	0	0	1	2	6115326604	330.8392	6115326604	330.8392	0	0	0	0	0	0	0
146768	31cfd12716a24513ead071ce78b98491bf3d95318940b45a1c66647bd78216a5	2011-09-25 00:03:21	258	1032	1	0	0	0	1	2	2592000000	140.2272	2592000000	140.2272	0	0	0	0	0	0	0
