block_id	hash	time	size	weight	version	lock_time	is_coinbase	has_witness	input_count	output_count	input_total	input_total_usd	output_total	output_total_usd	fee	fee_usd	fee_per_kb	fee_per_kb_usd	fee_per_kwu	fee_per_kwu_usd	cdd_total
26179	815a93fcf487abc9cf0890bf09c1e110efc21c81efbdf4ea564dc23f2630585a	2009-10-31 00:11:59	135	540	1	0	1	0	1	1	0	0	5000000000	0.5	0	0	0	0	0	0	0
26180	d50cec636c94402d642a4f19ca962c6fc96323453d20b8dc7d0c05eed18d1768	2009-10-31 00:44:08	135	540	1	0	1	0	1	1	0	0	5000000000	0.5	0	0	0	0	0	0	0
26181	0b2ca5f8ce0894654d50b7e101874395ceaaf723ea4e5f894bd804c3536c7ba1	2009-10-31 00:46:25	134	536	1	0	1	0	1	1	0	0	5000000000	0.5	0	0	0	0	0	0	0
26182	c6611b3c23917a41a2d424e18cfdeda465dd89a3025edc6f5f2d2e29c0b4c8ab	2009-10-31 00:51:29	134	536	1	0	1	0	1	1	0	0	5000000000	0.5	0	0	0	0	0	0	0
26183	f8152d92b6721906611db30850d131be655cc095a0cd01ce0bd17d19cf4371d5	2009-10-31 01:46:40	135	540	1	0	1	0	1	1	0	0	5000000000	0.5	0	0	0	0	0	0	0
26184	49c66c77387e60afa6e7039664968b6be4a853201e05f7dc3be10439f91e24b3	2009-10-31 01:51:05	134	536	1	0	1	0	1	1	0	0	5000000000	0.5	0	0	0	0	0	0	0
26185	2dc7589a8b27c7f222fb25e934b2b4e550b10b78c588f7180f9ffdfc41f5d62d	2009-10-31 01:54:23	135	540	1	0	1	0	1	1	0	0	5000000000	0.5	0	0	0	0	0	0	0
26186	b0f40b1d3ea42775e67f0c3572459aefbcff100a00a7911c6c0cac4e007a8a75	2009-10-31 01:56:52	134	536	1	0	1	0	1	1	0	0	5000000000	0.5	0	0	0	0	0	0	0
26187	86759c8046a87a5a5983ae660485879cad0a599e881668bb0fcf49cceb832f4a	2009-10-31 02:09:09	134	536	1	0	1	0	1	1	0	0	5000000000	0.5	0	0	0	0	0	0	0
26188	b6e97fe250e2f7aa506a86f764581805a3210c1942e7a86803262c637487f748	2009-10-31 02:17:14	134	536	1	0	1	0	1	1	0	0	5000000000	0.5	0	0	0	0	0	0	0
26189	351a0dff416b80ef0e6b00ea50aed298b846eb1d617164ee0328005497a0ad71	2009-10-31 02:26:12	134	536	1	0	1	0	1	1	0	0	5000000000	0.5	0	0	0	0	0	0	0
26190	6546a55b0c3564e7d08132baaa9438e5284092000f499c0963dd86cb39353cb9	2009-10-31 04:17:49	134	536	1	0	1	0	1	1	0	0	5000000000	0.5	0	0	0	0	0	0	0
26191	b5c7ec806324a2d275387af0e46f66b02385f73db7e0b6142fcee09a990daa36	2009-10-31 04:43:01	134	536	1	0	1	0	1	1	0	0	5000000000	0.5	0	0	0	0	0	0	0
26192	443f064bf3e6dd9e993ead4eb800a26cf761f80561bdb4547af6e6308357a76a	2009-10-31 04:44:53	134	536	1	0	1	0	1	1	0	0	5000000000	0.5	0	0	0	0	0	0	0
26193	b4682810b02f47b7c0ddfa7a99ce0fec254e9e457bfcb500f8b806a004ca1232	2009-10-31 04:56:33	134	536	1	0	1	0	1	1	0	0	5000000000	0.5	0	0	0	0	0	0	0
26194	58f2f8cb21acf5cac1a467f87b6d5cf1dccdea581295304187f3ba5224217568	2009-10-31 05:21:42	135	540	1	0	1	0	1	1	0	0	5000000000	0.5	0	0	0	0	0	0	0
26195	b7d3b46cf4070b602f8f8927483300785484239742dc1f72d102070505ec35f3	2009-10-31 05:36:18	134	536	1	0	1	0	1	1	0	0	5000000000	0.5	0	0	0	0	0	0	0
26196	67026780bfdf2dd2319d8d7c91126513fbec0675f152967ce00171a8d1bc94da	2009-10-31 05:56:21	134	536	1	0	1	0	1	1	0	0	5000000000	0.5	0	0	0	0	0	0	0
26197	0fa3eb12147088ca449c1839b20e1759df8cd0d9e70a4a060077b7d0bed74dee	2009-10-31 06:25:38	134	536	1	0	1	0	1	1	0	0	5000000000	0.5	0	0	0	0	0	0	0
