block_id	hash	time	size	weight	version	lock_time	is_coinbase	has_witness	input_count	output_count	input_total	input_total_usd	output_total	output_total_usd	fee	fee_usd	fee_per_kb	fee_per_kb_usd	fee_per_kwu	fee_per_kwu_usd	cdd_total
73297	e12c3985a4d1412ce8602342d60287746b47e5d1250cc074fed1dc1c38cc9b9a	2010-08-10 00:14:18	135	540	1	0	1	0	1	1	0	0	5000000000	3.5	0	0	0	0	0	0	0
73297	44a517a8fc9aee4fdb1365228c0be7938c241a86d0b65bc32978225067060861	2010-08-10 00:14:18	192	768	1	0	0	0	1	2	5000000000	3.5	5000000000	3.5	0	0	0	0	0	0	624.20833333333
73298	7600036e2c5c639489fb14dd21ac9fabdee8bf7426d4c9d0558675986f49fa14	2010-08-10 00:21:13	135	540	1	0	1	0	1	1	0	0	5000000000	3.5	0	0	0	0	0	0	0
73299	c8324daec8337a062041a8d96e6b3143e317d010ae0bc20f230271cd95ad4b0b	2010-08-10 00:25:04	135	540	1	0	1	0	1	1	0	0	5000000000	3.5	0	0	0	0	0	0	0
73300	a23b14d88ac1534eeb96a278c0f1bb6f10405452bbe384b1d1988bd165f147f8	2010-08-10 00:26:16	135	540	1	0	1	0	1	1	0	0	5000000000	3.5	0	0	0	0	0	0	0
73301	08d07f7c2c2d6fd8482a4789c73f3717c6dcd94ce0622db8485a26e4dcc9316f	2010-08-10 00:28:52	135	540	1	0	1	0	1	1	0	0	5000000000	3.5	0	0	0	0	0	0	0
73301	7898d8f5aa290b3f106bc16a0f33b8d40c6cac9322515197f50fb846f1ad97f8	2010-08-10 00:28:52	257	1028	1	0	0	0	1	2	11025000000	7.7175	11025000000	7.7175	0	0	0	0	0	0	2.492109375
73302	ea611c809b7e3ff53024f64bfa346b85eabe349580a9344e731258a4bb6b30b5	2010-08-10 00:30:22	135	540	1	0	1	0	1	1	0	0	5000000000	3.5	0	0	0	0	0	0	0
73303	9c90d07be3d18c7a3612cd971934ed89c0d07fa302d4922481d1114dfaedc93d	2010-08-10 00:31:15	135	540	1	0	1	0	1	1	0	0	5000000000	3.5	0	0	0	0	0	0	0
73304	4f149b47090e38f0d3ed0dd46b2b929a0dcdeebbcf98f93222012e5bd18ddc2d	2010-08-10 00:32:51	135	540	1	0	1	0	1	1	0	0	5000000000	3.5	0	0	0	0	0	0	0
73305	b35e1db0a503b8aee26589b937626967843d183682ad778586c579559342d3e7	2010-08-10 00:38:36	134	536	1	0	1	0	1	1	0	0	5000000000	3.5	0	0	0	0	0	0	0
73306	1c472254afa78ac5ea95446bbd687d68971422ef8cd3faf7aea09b7efc9cfad0	2010-08-10 00:42:54	134	536	1	0	1	0	1	1	0	0	5000000000	3.5	0	0	0	0	0	0	0
73307	7fcf10da4280addcf4d0cb8d476a97b279912d58a023d0e181f3b03048cf4060	2010-08-10 00:46:08	135	540	1	0	1	0	1	1	0	0	5000000000	3.5	0	0	0	0	0	0	0
73308	3a95840548d033bbda93a4b2b33b40e23ecf0a61962e326c6c7f19ddb5511f16	2010-08-10 00:50:07	135	540	1	0	1	0	1	1	0	0	5000000000	3.5	0	0	0	0	0	0	0
73309	b8d22aae6a39275116a8ad2905da01bea491c3c26cc336fadc78b26e28e8192c	2010-08-10 00:58:56	135	540	1	0	1	0	1	1	0	0	5000000000	3.5	0	0	0	0	0	0	0
73310	bcd56f0af2b7fa0572025e1ab3f3710573328d67f6308cb553968f9d7df31b09	2010-08-10 01:01:23	135	540	1	0	1	0	1	1	0	0	5000000000	3.5	0	0	0	0	0	0	0
73310	eaa3b68c963051599d94dbf698df686d97d7464251800ec928ef30f8855ae59b	2010-08-10 01:01:23	372	1488	1	0	0	0	2	2	20000000000	14	20000000000	14	0	0	0	0	0	0	188.44097222222
73311	2dac69a2b4f6428849e78ac76b3f8d155f76104a3508eab90c78b637ea1f5e6a	2010-08-10 01:20:34	135	540	1	0	1	0	1	1	0	0	5000000000	3.5	0	0	0	0	0	0	0
73311	2184c96c258af00a5356ed6c1a0f7f390a81a2c996c75ebb8af9567f642973a0	2010-08-10 01:20:34	157	628	1	0	0	0	1	1	5000000000	3.5	5000000000	3.5	0	0	0	0	0	0	33.195023148148
73312	1ecb12531dd8a49742d699a056c81b534b185f866859f8667fee9431660df600	2010-08-10 02:12:58	135	540	1	0	1	0	1	1	0	0	5000000000	3.5	0	0	0	0	0	0	0
73313	777c1272ef2da623b298329a6463bbe9505f391c681ae0d5b2efa28f5f69d2dc	2010-08-10 02:23:27	135	540	1	0	1	0	1	1	0	0	5000000000	3.5	0	0	0	0	0	0	0
73313	bbf40698a6a130529126c309b7bcbd08629bed93caaa91e87e4ea11bfd790b53	2010-08-10 02:23:27	259	1036	1	0	0	0	1	2	11020000000	7.714	11020000000	7.714	0	0	0	0	0	0	0
73313	ae8ac05e86d645413acb338a5e3976ea774a4257c6a0efffa92f72b25834ffcc	2010-08-10 02:23:27	258	1032	1	0	0	0	1	2	11015000000	7.7105	11015000000	7.7105	0	0	0	0	0	0	0
73314	84ac295d283d737ec760085445254d188984cb883f2d038d0e3e928606c155f8	2010-08-10 02:40:25	135	540	1	0	1	0	1	1	0	0	5000000000	3.5	0	0	0	0	0	0	0
73314	288c3c0826d25f2646f37c51d594665891a0f7a4c132d6d4e7781bd4ec20a762	2010-08-10 02:40:25	225	900	1	0	0	0	1	1	2000000	0.0014	2000000	0.0014	0	0	0	0	0	0	0.0069217592592593
73314	7c8ddb20d9fe5974ec497b7f7581c501093746689d106e84ec7b1515377c21b4	2010-08-10 02:40:25	259	1036	1	0	0	0	1	2	11010000000	7.707	11010000000	7.707	0	0	0	0	0	0	0
73314	9e74e989467a47a46012ec5c9bb43d1326d5cdf8bdf7610f37ffbc0c417d46c1	2010-08-10 02:40:25	258	1032	1	0	0	0	1	2	2000000	0.0014	2000000	0.0014	0	0	0	0	0	0	0
73314	ca8461b80795a89def7f1370f4b6d7e45eb37ad10009db3de13a5ede406623b0	2010-08-10 02:40:25	257	1028	1	0	0	0	1	2	12300000000	8.61	12300000000	8.61	0	0	0	0	0	0	807.71993055556
73315	a4cdf76df925da2514d9269e2e471b6e21e5c9a1b1028ba11b3c7c8981b2d0c1	2010-08-10 02:44:21	135	540	1	0	1	0	1	1	0	0	5000000000	3.5	0	0	0	0	0	0	0
73315	0bc67ac06a854c30612a82b11a371fc7ef2bd75715f523cab4366f98d473b866	2010-08-10 02:44:21	257	1028	1	0	0	0	1	2	396000000	0.2772	396000000	0.2772	0	0	0	0	0	0	35.149445833333
73316	a6b1170443449b3f46b82089639f559c94817379a5543a2625950c19c2675f5e	2010-08-10 02:40:31	135	540	1	0	1	0	1	1	0	0	5000000000	3.5	0	0	0	0	0	0	0
73317	3554b8cadc9c5f9418432084d26f8b3f30ccb8b9171cbd054afebcbaf1d0e062	2010-08-10 02:49:33	135	540	1	0	1	0	1	1	0	0	5000000000	3.5	0	0	0	0	0	0	0
73318	f9f78be2c44b82e9418170718b09158f550fb0f8507670b8733525256f679a33	2010-08-10 02:59:36	135	540	1	0	1	0	1	1	0	0	5000000000	3.5	0	0	0	0	0	0	0
73319	66cc0294e17aff68502cd835cd79798ddb931eff9123fa4558b06763716edc06	2010-08-10 03:03:14	134	536	1	0	1	0	1	1	0	0	5000000000	3.5	0	0	0	0	0	0	0
73320	d66298b26f61491d7ee04eff1e8a52c13608a80533cdd879f08a1af0de64555c	2010-08-10 03:09:41	134	536	1	0	1	0	1	1	0	0	5000000000	3.5	0	0	0	0	0	0	0
73321	93d112c3a688254dd5eb332b4cf5be7eee33de881d52fd823721b4bca0a8b95b	2010-08-10 03:14:10	136	544	1	0	1	0	1	1	0	0	5000000000	3.5	0	0	0	0	0	0	0
