block_id	hash	time	size	weight	version	lock_time	is_coinbase	has_witness	input_count	output_count	input_total	input_total_usd	output_total	output_total_usd	fee	fee_usd	fee_per_kb	fee_per_kb_usd	fee_per_kwu	fee_per_kwu_usd	cdd_total
89856	07b0feeeedeee9e77645c9aa51991ed8c0b58d2b905fc1bb9c0a33949ebd99d5	2010-11-06 00:18:54	134	536	1	0	1	0	1	1	0	0	5000000000	12	0	0	0	0	0	0	0
89856	14ed2ec488380ec09de785ad16ca8ada9ac54b8120f74fd0b0497571ccdb1875	2010-11-06 00:18:54	438	1752	1	0	0	0	2	2	5000000	0.012	5000000	0.012	0	0	0	0	0	0	0.00079571759259259
89856	4db901ea1421f43f8960ee9572fbf877f8c89540ddfdf4a6790c5b44d3060869	2010-11-06 00:18:54	617	2468	1	0	0	0	3	2	218608000000	524.6592	218608000000	524.6592	0	0	0	0	0	0	430.93762592593
89856	945fee7710a54e4fe3fe2c32f35d39c80be41273d87eb36a4afc15d02c34367a	2010-11-06 00:18:54	159	636	1	0	0	0	1	1	5000000000	12	5000000000	12	0	0	0	0	0	0	28.438657407407
89856	af0c2f6b43c4a35dae44d08944360e02d00e78c4906726d53b2a3a14e5862d10	2010-11-06 00:18:54	439	1756	1	0	0	0	2	2	5000000	0.012	5000000	0.012	0	0	0	0	0	0	0
89856	cfe535a416cd6e6a3840852ab4401ee347f8b66c67e6b6fb2d1387c6a877d546	2010-11-06 00:18:54	258	1032	1	0	0	0	1	2	70000000	0.168	70000000	0.168	0	0	0	0	0	0	0.021421296296296
89856	ea9d89fe8e28933664e6cfd4aa21df3871773b7a2c9cdcff430cac27c251a9cb	2010-11-06 00:18:54	258	1032	1	0	0	0	1	2	65000000	0.156	65000000	0.156	0	0	0	0	0	0	0
89856	a92aca1b6dee49aec20befb03df6d131bb1b31ab9d263ec93d63b8cf31c3031f	2010-11-06 00:18:54	438	1752	1	0	0	0	2	2	5000000	0.012	5000000	0.012	0	0	0	0	0	0	0
89856	ffde7f7acc75fec8cac61e7833ed5f4c7e3a748ac1f79d6dc86925c3cd1348a0	2010-11-06 00:18:54	438	1752	1	0	0	0	2	2	5000000	0.012	5000000	0.012	0	0	0	0	0	0	0
89856	fdba3f4caec13566792383873ff2afb7f35b72ea24b82836d0463179fed1d9c8	2010-11-06 00:18:54	439	1756	1	0	0	0	2	2	5000000	0.012	5000000	0.012	0	0	0	0	0	0	0
89856	e16daeac19172a05195726216008799cd75ad6108b2d3d2f9da2a1645c069ed4	2010-11-06 00:18:54	439	1756	1	0	0	0	2	2	5000000	0.012	5000000	0.012	0	0	0	0	0	0	0
89856	14a5275d472094a4e27b8eff43a13e619a0db4bcf6b391ea0ae9ee1952cff70b	2010-11-06 00:18:54	439	1756	1	0	0	0	2	2	5000000	0.012	5000000	0.012	0	0	0	0	0	0	0
89856	01996f8cb5438b46e5c629ea896dc220c66e20a653cebdeb0ff7f1a3e231f973	2010-11-06 00:18:54	439	1756	1	0	0	0	2	2	5000000	0.012	5000000	0.012	0	0	0	0	0	0	0
89857	0eb34ad9fdb65f683072d16c261cf1c79eeba1e05ad8805e09e8d8fe6881ea98	2010-11-06 00:24:41	134	536	1	0	1	0	1	1	0	0	5000000000	12	0	0	0	0	0	0	0
89857	18a4c6ec5644c751c3340dd8ad070b4cc5dfbb0a507d1b18c21f344b1e76d235	2010-11-06 00:24:41	224	896	1	0	0	0	1	1	400000000	0.96	400000000	0.96	0	0	0	0	0	0	0.12486111111111
89858	f3e0478de57cc8b14fcc24d310db90b9e1dbb9bd0a2011eef33439d536d53e59	2010-11-06 00:35:48	134	536	1	0	1	0	1	1	0	0	5000000000	12	0	0	0	0	0	0	0
89858	e1e8e81d1d024d10f37975d231c866f578e2ff6b3372c176c9015cd633924be7	2010-11-06 00:35:48	225	900	1	0	0	0	1	1	30000000000	72	30000000000	72	0	0	0	0	0	0	2164.6701388889
89859	47118fc9c9f4a5828e495d1f207fc47c1ffef26368cb4f61a69151d56c6e814f	2010-11-06 00:39:05	135	540	1	0	1	0	1	1	0	0	5000000000	12	0	0	0	0	0	0	0
