block_id	hash	time	size	weight	version	lock_time	is_coinbase	has_witness	input_count	output_count	input_total	input_total_usd	output_total	output_total_usd	fee	fee_usd	fee_per_kb	fee_per_kb_usd	fee_per_kwu	fee_per_kwu_usd	cdd_total
6907	41016a8bea34aa05843ce072c33b3736c3ed4528709e54b00fd27747c1a07591	2009-03-10 00:13:18	135	540	1	0	1	0	1	1	0	0	5000000000	0.5	0	0	0	0	0	0	0
6908	cea925544527f0826651d7efc3b552ec9014728afee47dbd6c73b55964c592e1	2009-03-10 00:22:12	135	540	1	0	1	0	1	1	0	0	5000000000	0.5	0	0	0	0	0	0	0
6909	164fc09f0e72997c739e256672ba971ea014d5d09a9ca605ef41bc8f5970941d	2009-03-10 00:39:52	135	540	1	0	1	0	1	1	0	0	5000000000	0.5	0	0	0	0	0	0	0
6910	540280ec8fe43a497e24dbc888c967c6d8ab64e8edc7e2e60c4c15bc32a0092a	2009-03-10 00:44:06	135	540	1	0	1	0	1	1	0	0	5000000000	0.5	0	0	0	0	0	0	0
6911	16c9489df29b702a31188cbca3d86effebf69f2d386c34eac0e933bda4a90b1f	2009-03-10 00:52:35	135	540	1	0	1	0	1	1	0	0	5000000000	0.5	0	0	0	0	0	0	0
6912	ba379aabee25ec13869401d5064be226a771dc2e708ffc9f4ceb3992abb35d8d	2009-03-10 01:12:53	135	540	1	0	1	0	1	1	0	0	5000000000	0.5	0	0	0	0	0	0	0
6913	581fbb87735fba372cb0c95de39409850b3b265ad9aecb8509be921cfab70b60	2009-03-10 01:26:15	135	540	1	0	1	0	1	1	0	0	5000000000	0.5	0	0	0	0	0	0	0
6914	9d077df4b46d4c28e4f6c79f7c13309cdf34e90d9834f2aa9f34dd4a7ad6ced1	2009-03-10 01:36:41	135	540	1	0	1	0	1	1	0	0	5000000000	0.5	0	0	0	0	0	0	0
6915	77a3d3d1b0e04c94b027fc87652a1e0ca52606ae525226f50741ce5f780e451f	2009-03-10 01:45:23	135	540	1	0	1	0	1	1	0	0	5000000000	0.5	0	0	0	0	0	0	0
6916	dd67defa860261c0115ded7df2e32066894012579946d1576b84baa73129bf7c	2009-03-10 01:56:40	135	540	1	0	1	0	1	1	0	0	5000000000	0.5	0	0	0	0	0	0	0
6917	0f60cdc1411de3f1e5fc103108cab476037c15d86e5990e4de992ac9d1a0d2a9	2009-03-10 02:00:42	135	540	1	0	1	0	1	1	0	0	5000000000	0.5	0	0	0	0	0	0	0
6918	e36f903504daf60e8e8e19c85509788be3a9c07e22b92a4f567c00878506c4de	2009-03-10 02:17:32	135	540	1	0	1	0	1	1	0	0	5000000000	0.5	0	0	0	0	0	0	0
6919	f2637a730b599e3ec71ee5a6cff20a2fbbf6628069a8daf2c70eb2810011a4f3	2009-03-10 02:28:44	135	540	1	0	1	0	1	1	0	0	5000000000	0.5	0	0	0	0	0	0	0
6920	977b5718a04adefc06e2a8ccfb4c79900420ea32027df4663124f861dc5016a4	2009-03-10 02:31:57	135	540	1	0	1	0	1	1	0	0	5000000000	0.5	0	0	0	0	0	0	0
6921	c29361da799d4f7707c03f77d1ab9480cd787005d7a71613ff0a7d961b19881a	2009-03-10 02:47:22	135	540	1	0	1	0	1	1	0	0	5000000000	0.5	0	0	0	0	0	0	0
6922	06504f1bd9c5ff0395381b4de0ef79c56ff70959f3691549f4e44377b3475fea	2009-03-10 02:51:22	135	540	1	0	1	0	1	1	0	0	5000000000	0.5	0	0	0	0	0	0	0
6923	8a1ae33c082fa12369c26cf56f90725a6344d64534bbde9895ad4dc46b490cd6	2009-03-10 03:02:58	135	540	1	0	1	0	1	1	0	0	5000000000	0.5	0	0	0	0	0	0	0
6924	cee5deb3dbd464166c920fadf9277a3c8866c8907b0a41e9bfeaf85e6445e6fc	2009-03-10 03:26:37	135	540	1	0	1	0	1	1	0	0	5000000000	0.5	0	0	0	0	0	0	0
6925	7d754e00f48d81cdd7fc4a7b43669247d993a6825f488d1003b7062868a8a44e	2009-03-10 03:38:52	135	540	1	0	1	0	1	1	0	0	5000000000	0.5	0	0	0	0	0	0	0
6926	fe9b8d547883b783fceb0dc44ee2efba573dd280b23d3a33fbcf8a75f5d516c2	2009-03-10 04:07:10	135	540	1	0	1	0	1	1	0	0	5000000000	0.5	0	0	0	0	0	0	0
6927	92c2d2791b439c75a90a7d40cf59b92eba0572fb14fe4d5ff204d5fdff073543	2009-03-10 04:27:06	135	540	1	0	1	0	1	1	0	0	5000000000	0.5	0	0	0	0	0	0	0
6928	e725b2a36fbe3bce185788f5f64dac6530db25799ff4c07101ad11afd4408bf1	2009-03-10 04:36:15	135	540	1	0	1	0	1	1	0	0	5000000000	0.5	0	0	0	0	0	0	0
6929	d17376aee4f8434c58b72e5a6ee390b0980817ed6173994996dd73c462dc4870	2009-03-10 04:53:05	135	540	1	0	1	0	1	1	0	0	5000000000	0.5	0	0	0	0	0	0	0
6930	3a3737c5fd63bd7b1ef698000101b7995faec892c646865f9888888e7a2a258c	2009-03-10 05:02:14	135	540	1	0	1	0	1	1	0	0	5000000000	0.5	0	0	0	0	0	0	0
6931	f5ed67340df841ce288efa2b6948aa8306a56f0a607965e2cf5f0bd25d725625	2009-03-10 05:18:34	135	540	1	0	1	0	1	1	0	0	5000000000	0.5	0	0	0	0	0	0	0
6932	adba876a006cc5628a890f6e1ae7d5fdcc187dbdc509dff2f94869c172deb0c9	2009-03-10 05:33:55	135	540	1	0	1	0	1	1	0	0	5000000000	0.5	0	0	0	0	0	0	0
6933	b1b436c97b15445d99933d8d1244fba32370189b21ff09cbf1b3c365456c38ba	2009-03-10 06:00:10	135	540	1	0	1	0	1	1	0	0	5000000000	0.5	0	0	0	0	0	0	0
6934	155a805f70363ff6509a80ca2fef50f7eca85ad1387dc77c098f7219c94a8a7e	2009-03-10 06:08:17	135	540	1	0	1	0	1	1	0	0	5000000000	0.5	0	0	0	0	0	0	0
6935	ce763ce63a9c062ae13ade8d148d98a524b330adbac8dbb89e6f63334becdc98	2009-03-10 06:22:10	135	540	1	0	1	0	1	1	0	0	5000000000	0.5	0	0	0	0	0	0	0
6936	21d70ddb6960e8389f3a877bc9181235efc8522ff995b60da240052aed4e09ac	2009-03-10 06:27:08	135	540	1	0	1	0	1	1	0	0	5000000000	0.5	0	0	0	0	0	0	0
6937	9581d6e31d03cd8d2829cdfe3dc0ae9cdc37ddc534369fe38ffe8382c7c9dfb4	2009-03-10 06:36:39	135	540	1	0	1	0	1	1	0	0	5000000000	0.5	0	0	0	0	0	0	0
6938	7dd71b964bfb2242997844ab55f10a89ba871882a37791ba32274a1ae134cb0a	2009-03-10 06:56:50	135	540	1	0	1	0	1	1	0	0	5000000000	0.5	0	0	0	0	0	0	0
6939	c50665439ed9bc94b2b2ef8340dba88e516834ac447423f2b29cdc5c0c98e9b1	2009-03-10 07:13:24	135	540	1	0	1	0	1	1	0	0	5000000000	0.5	0	0	0	0	0	0	0
6940	685a961a0a0ea3395e1970f4940c8726664144c0a2f19d5fabe851645bace6f6	2009-03-10 07:22:17	135	540	1	0	1	0	1	1	0	0	5000000000	0.5	0	0	0	0	0	0	0
6941	525e07621efec7879ea9b534bada757c9f6abd1d81ca7c53ea260f30a6863d46	2009-03-10 07:45:40	135	540	1	0	1	0	1	1	0	0	5000000000	0.5	0	0	0	0	0	0	0
6942	d0b7f908e0838339303c13a5f05192375bf259e23a0524eef76489a888e56249	2009-03-10 08:00:35	135	540	1	0	1	0	1	1	0	0	5000000000	0.5	0	0	0	0	0	0	0
6943	1ec546376353964d06f2fe5b4207d20254a75241cf030b0ebf8ebcb07445d7f5	2009-03-10 08:21:12	135	540	1	0	1	0	1	1	0	0	5000000000	0.5	0	0	0	0	0	0	0
6944	445eb73433c7e3913b1a1009f8adafaca892d4572c3d07bf907251d3f027a34b	2009-03-10 08:45:42	135	540	1	0	1	0	1	1	0	0	5000000000	0.5	0	0	0	0	0	0	0
6945	cb817ccf08ae4c0ec45674730ce225ee154e51dad3f4b63bc25d52f08172edf7	2009-03-10 09:06:29	135	540	1	0	1	0	1	1	0	0	5000000000	0.5	0	0	0	0	0	0	0
6946	c5004f770eacc7879715f932e87b6d1c960a2b2c286138e0f2e7cafcadb84279	2009-03-10 09:19:39	135	540	1	0	1	0	1	1	0	0	5000000000	0.5	0	0	0	0	0	0	0
6947	dcfecd8452684f50803112ffbdf237a1776f4b5d7edb84e6de3fd2b7c1d13ade	2009-03-10 09:41:00	135	540	1	0	1	0	1	1	0	0	5000000000	0.5	0	0	0	0	0	0	0
